OBS_route_id,OBS_agency,GTFS1.8_route_id,GTFS1.8_agency,
Caltrain_San Francisco Bayshore,Caltrain,,caltrain,
Caltrain_San Francisco Belmont,Caltrain,,caltrain,
Caltrain_San Francisco Blossom Hill,Caltrain,,caltrain,
Caltrain_San Francisco Burlingame,Caltrain,,caltrain,
Caltrain_San Francisco California Ave,Caltrain,,caltrain,
Caltrain_San Francisco Capitol,Caltrain,,caltrain,
Caltrain_San Francisco Gilroy,Caltrain,,caltrain,
Caltrain_San Francisco Hayward Park,Caltrain,,caltrain,
Caltrain_San Francisco Hillsdale,Caltrain,,caltrain,
Caltrain_San Francisco Lawrence,Caltrain,,caltrain,
Caltrain_San Francisco Menlo Park,Caltrain,,caltrain,
Caltrain_San Francisco Millbrae,Caltrain,,caltrain,
Caltrain_San Francisco Morgan Hill,Caltrain,,caltrain,
Caltrain_San Francisco MountainﬂView,Caltrain,,caltrain,
Caltrain_San Francisco Palo Alto,Caltrain,,caltrain,
Caltrain_San Francisco Redwood City,Caltrain,,caltrain,
Caltrain_San Francisco San Bruno,Caltrain,,caltrain,
Caltrain_San Francisco San Carlos,Caltrain,,caltrain,
Caltrain_San Francisco San Jose,Caltrain,,caltrain,
Caltrain_San Francisco San Martin,Caltrain,,caltrain,
Caltrain_San Francisco San Mateo,Caltrain,,caltrain,
Caltrain_San Francisco SantaﬂClara,Caltrain,,caltrain,
Caltrain_San Francisco SanﬂAntonio,Caltrain,,caltrain,
Caltrain_San Francisco So. San Francisco,Caltrain,,caltrain,
Caltrain_San Francisco Sunnyvale,Caltrain,,caltrain,
Caltrain_San Francisco Tamien,Caltrain,,caltrain,
Caltrain_San Jose 22nd Street,Caltrain,,caltrain,
Caltrain_San Jose Bayshore,Caltrain,,caltrain,
Caltrain_San Jose Belmont,Caltrain,,caltrain,
Caltrain_San Jose Blossom Hill,Caltrain,,caltrain,
Caltrain_San Jose Burlingame,Caltrain,,caltrain,
Caltrain_San Jose California Ave,Caltrain,,caltrain,
Caltrain_San Jose CollegeﬂPark,Caltrain,,caltrain,
Caltrain_San Jose Gilroy,Caltrain,,caltrain,
Caltrain_San Jose Hayward Park,Caltrain,,caltrain,
Caltrain_San Jose Hillsdale,Caltrain,,caltrain,
Caltrain_San Jose Lawrence,Caltrain,,caltrain,
Caltrain_San Jose Menlo Park,Caltrain,,caltrain,
Caltrain_San Jose Millbrae,Caltrain,,caltrain,
Caltrain_San Jose Morgan Hill,Caltrain,,caltrain,
Caltrain_San Jose MountainﬂView,Caltrain,,caltrain,
Caltrain_San Jose Palo Alto,Caltrain,,caltrain,
Caltrain_San Jose Redwood City,Caltrain,,caltrain,
Caltrain_San Jose San Bruno,Caltrain,,caltrain,
Caltrain_San Jose San Carlos,Caltrain,,caltrain,
Caltrain_San Jose San Francisco,Caltrain,,caltrain,
Caltrain_San Jose San Mateo,Caltrain,,caltrain,
Caltrain_San Jose SantaﬂClara,Caltrain,,caltrain,
Caltrain_San Jose SanﬂAntonio,Caltrain,,caltrain,
Caltrain_San Jose So. San Francisco,Caltrain,,caltrain,
Caltrain_San Jose Sunnyvale,Caltrain,,caltrain,
Caltrain_San Jose Tamien,Caltrain,,caltrain,
Caltrain_San Martin California Ave,Caltrain,,caltrain,
Caltrain_San Martin Lawrence,Caltrain,,caltrain,
Caltrain_San Martin Millbrae,Caltrain,,caltrain,
Caltrain_San Martin Palo Alto,Caltrain,,caltrain,
Caltrain_San Martin Redwood City,Caltrain,,caltrain,
Caltrain_San Mateo 22nd Street,Caltrain,,caltrain,
Caltrain_San Mateo Bayshore,Caltrain,,caltrain,
Caltrain_San Mateo Belmont,Caltrain,,caltrain,
Caltrain_San Mateo Burlingame,Caltrain,,caltrain,
Caltrain_San Mateo California Ave,Caltrain,,caltrain,
Caltrain_San Mateo Hayward Park,Caltrain,,caltrain,
Caltrain_San Mateo Hillsdale,Caltrain,,caltrain,
Caltrain_San Mateo Lawrence,Caltrain,,caltrain,
Caltrain_San Mateo Menlo Park,Caltrain,,caltrain,
Caltrain_San Mateo Millbrae,Caltrain,,caltrain,
Caltrain_San Mateo MountainﬂView,Caltrain,,caltrain,
Caltrain_San Mateo Palo Alto,Caltrain,,caltrain,
Caltrain_San Mateo Redwood City,Caltrain,,caltrain,
Caltrain_San Mateo San Bruno,Caltrain,,caltrain,
Caltrain_San Mateo San Carlos,Caltrain,,caltrain,
Caltrain_San Mateo San Francisco,Caltrain,,caltrain,
Caltrain_San Mateo San Jose,Caltrain,,caltrain,
Caltrain_San Mateo SantaﬂClara,Caltrain,,caltrain,
Caltrain_San Mateo SanﬂAntonio,Caltrain,,caltrain,
Caltrain_San Mateo So. San Francisco,Caltrain,,caltrain,
Caltrain_San Mateo Sunnyvale,Caltrain,,caltrain,
Caltrain_San Mateo Tamien,Caltrain,,caltrain,
Caltrain_SantaﬂClara 22nd Street,Caltrain,,caltrain,
Caltrain_SantaﬂClara Bayshore,Caltrain,,caltrain,
Caltrain_SantaﬂClara Belmont,Caltrain,,caltrain,
Caltrain_SantaﬂClara Burlingame,Caltrain,,caltrain,
Caltrain_SantaﬂClara California Ave,Caltrain,,caltrain,
Caltrain_SantaﬂClara CollegeﬂPark,Caltrain,,caltrain,
Caltrain_SantaﬂClara Gilroy,Caltrain,,caltrain,
Caltrain_SantaﬂClara Hillsdale,Caltrain,,caltrain,
Caltrain_SantaﬂClara Lawrence,Caltrain,,caltrain,
Caltrain_SantaﬂClara Menlo Park,Caltrain,,caltrain,
Caltrain_SantaﬂClara Millbrae,Caltrain,,caltrain,
Caltrain_SantaﬂClara MountainﬂView,Caltrain,,caltrain,
Caltrain_SantaﬂClara Palo Alto,Caltrain,,caltrain,
Caltrain_SantaﬂClara Redwood City,Caltrain,,caltrain,
Caltrain_SantaﬂClara San Bruno,Caltrain,,caltrain,
Caltrain_SantaﬂClara San Carlos,Caltrain,,caltrain,
Caltrain_SantaﬂClara San Francisco,Caltrain,,caltrain,
Caltrain_SantaﬂClara San Jose,Caltrain,,caltrain,
Caltrain_SantaﬂClara San Mateo,Caltrain,,caltrain,
Caltrain_SantaﬂClara SanﬂAntonio,Caltrain,,caltrain,
Caltrain_SantaﬂClara So. San Francisco,Caltrain,,caltrain,
Caltrain_SantaﬂClara Sunnyvale,Caltrain,,caltrain,
Caltrain_SantaﬂClara Tamien,Caltrain,,caltrain,
Caltrain_SanﬂAntonio 22nd Street,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Bayshore,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Belmont,Caltrain,,caltrain,
Caltrain_SanﬂAntonio CollegeﬂPark,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Hayward Park,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Hillsdale,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Lawrence,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Menlo Park,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Millbrae,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Morgan Hill,Caltrain,,caltrain,
Caltrain_SanﬂAntonio MountainﬂView,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Palo Alto,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Redwood City,Caltrain,,caltrain,
Caltrain_SanﬂAntonio San Bruno,Caltrain,,caltrain,
Caltrain_SanﬂAntonio San Carlos,Caltrain,,caltrain,
Caltrain_SanﬂAntonio San Francisco,Caltrain,,caltrain,
Caltrain_SanﬂAntonio San Jose,Caltrain,,caltrain,
Caltrain_SanﬂAntonio San Mateo,Caltrain,,caltrain,
Caltrain_SanﬂAntonio SantaﬂClara,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Sunnyvale,Caltrain,,caltrain,
Caltrain_SanﬂAntonio Tamien,Caltrain,,caltrain,
Caltrain_So. San Francisco 22nd Street,Caltrain,,caltrain,
Caltrain_So. San Francisco Bayshore,Caltrain,,caltrain,
Caltrain_So. San Francisco Belmont,Caltrain,,caltrain,
Caltrain_So. San Francisco Burlingame,Caltrain,,caltrain,
Caltrain_So. San Francisco California Ave,Caltrain,,caltrain,
Caltrain_So. San Francisco Hillsdale,Caltrain,,caltrain,
Caltrain_So. San Francisco Lawrence,Caltrain,,caltrain,
Caltrain_So. San Francisco Menlo Park,Caltrain,,caltrain,
Caltrain_So. San Francisco Millbrae,Caltrain,,caltrain,
Caltrain_So. San Francisco MountainﬂView,Caltrain,,caltrain,
Caltrain_So. San Francisco Palo Alto,Caltrain,,caltrain,
Caltrain_So. San Francisco Redwood City,Caltrain,,caltrain,
Caltrain_So. San Francisco San Bruno,Caltrain,,caltrain,
Caltrain_So. San Francisco San Carlos,Caltrain,,caltrain,
Caltrain_So. San Francisco San Francisco,Caltrain,,caltrain,
Caltrain_So. San Francisco San Jose,Caltrain,,caltrain,
Caltrain_So. San Francisco San Mateo,Caltrain,,caltrain,
Caltrain_So. San Francisco SantaﬂClara,Caltrain,,caltrain,
Caltrain_So. San Francisco SanﬂAntonio,Caltrain,,caltrain,
Caltrain_So. San Francisco Sunnyvale,Caltrain,,caltrain,
Caltrain_So. San Francisco Tamien,Caltrain,,caltrain,
Caltrain_Sunnyvale 22nd Street,Caltrain,,caltrain,
Caltrain_Sunnyvale Belmont,Caltrain,,caltrain,
Caltrain_Sunnyvale Blossom Hill,Caltrain,,caltrain,
Caltrain_Sunnyvale Burlingame,Caltrain,,caltrain,
Caltrain_Sunnyvale California Ave,Caltrain,,caltrain,
Caltrain_Sunnyvale Hayward Park,Caltrain,,caltrain,
Caltrain_Sunnyvale Hillsdale,Caltrain,,caltrain,
Caltrain_Sunnyvale Menlo Park,Caltrain,,caltrain,
Caltrain_Sunnyvale Millbrae,Caltrain,,caltrain,
Caltrain_Sunnyvale Morgan Hill,Caltrain,,caltrain,
Caltrain_Sunnyvale MountainﬂView,Caltrain,,caltrain,
Caltrain_Sunnyvale Palo Alto,Caltrain,,caltrain,
Caltrain_Sunnyvale Redwood City,Caltrain,,caltrain,
Caltrain_Sunnyvale San Bruno,Caltrain,,caltrain,
Caltrain_Sunnyvale San Carlos,Caltrain,,caltrain,
Caltrain_Sunnyvale San Francisco,Caltrain,,caltrain,
Caltrain_Sunnyvale San Jose,Caltrain,,caltrain,
Caltrain_Sunnyvale San Mateo,Caltrain,,caltrain,
Caltrain_Sunnyvale SantaﬂClara,Caltrain,,caltrain,
Caltrain_Sunnyvale SanﬂAntonio,Caltrain,,caltrain,
Caltrain_Sunnyvale So. San Francisco,Caltrain,,caltrain,
Caltrain_Sunnyvale Tamien,Caltrain,,caltrain,
Caltrain_Tamien 22nd Street,Caltrain,,caltrain,
Caltrain_Tamien Burlingame,Caltrain,,caltrain,
Caltrain_Tamien California Ave,Caltrain,,caltrain,
Caltrain_Tamien Capitol,Caltrain,,caltrain,
Caltrain_Tamien Gilroy,Caltrain,,caltrain,
Caltrain_Tamien Hayward Park,Caltrain,,caltrain,
Caltrain_Tamien Hillsdale,Caltrain,,caltrain,
Caltrain_Tamien Lawrence,Caltrain,,caltrain,
Caltrain_Tamien Menlo Park,Caltrain,,caltrain,
Caltrain_Tamien Millbrae,Caltrain,,caltrain,
Caltrain_Tamien Morgan Hill,Caltrain,,caltrain,
Caltrain_Tamien MountainﬂView,Caltrain,,caltrain,
Caltrain_Tamien Palo Alto,Caltrain,,caltrain,
Caltrain_Tamien Redwood City,Caltrain,,caltrain,
Caltrain_Tamien San Carlos,Caltrain,,caltrain,
Caltrain_Tamien San Francisco,Caltrain,,caltrain,
Caltrain_Tamien San Martin,Caltrain,,caltrain,
Caltrain_Tamien San Mateo,Caltrain,,caltrain,
Caltrain_Tamien SanﬂAntonio,Caltrain,,caltrain,
Caltrain_Tamien Sunnyvale,Caltrain,,caltrain,
County Connection_1,County Connection,,cccta,
County Connection_10,County Connection,,cccta,
County Connection_11,County Connection,,cccta,
County Connection_14,County Connection,,cccta,
County Connection_15,County Connection,,cccta,
County Connection_16,County Connection,,cccta,
County Connection_17,County Connection,,cccta,
County Connection_18,County Connection,,cccta,
County Connection_19,County Connection,,cccta,
County Connection_2,County Connection,,cccta,
County Connection_20,County Connection,,cccta,
County Connection_21,County Connection,,cccta,
County Connection_25,County Connection,,cccta,
County Connection_28,County Connection,,cccta,
County Connection_301,County Connection,,cccta,
County Connection_310,County Connection,,cccta,
County Connection_311,County Connection,,cccta,
County Connection_314,County Connection,,cccta,
County Connection_315,County Connection,,cccta,
County Connection_316,County Connection,,cccta,
County Connection_320,County Connection,,cccta,
County Connection_321,County Connection,,cccta,
County Connection_35,County Connection,,cccta,
County Connection_36,County Connection,,cccta,
County Connection_4,County Connection,,cccta,
County Connection_5,County Connection,,cccta,
County Connection_6,County Connection,,cccta,
County Connection_603,County Connection,,cccta,
County Connection_606,County Connection,,cccta,
County Connection_622,County Connection,,cccta,
County Connection_623,County Connection,,cccta,
County Connection_625,County Connection,,cccta,
County Connection_627,County Connection,,cccta,
County Connection_636,County Connection,,cccta,
County Connection_7,County Connection,,cccta,
County Connection_9,County Connection,,cccta,
County Connection_91X,County Connection,,cccta,
County Connection_92X,County Connection,,cccta,
County Connection_93X,County Connection,,cccta,
County Connection_95X,County Connection,,cccta,
County Connection_96X,County Connection,,cccta,
County Connection_97X,County Connection,,cccta,
County Connection_98X,County Connection,,cccta,
DUMBARTON EXPRESS,DUMBARTON EXPRESS,,,
EMERY-GO-ROUND,EMERY-GO-ROUND,,UNMODELED,
FAIRFIELD-SUISUN,FAIRFIELD-SUISUN,,UNMODELED,
GOLDEN GATE FERRY,GOLDEN GATE FERRY,,ferry,
GOLDEN GATE TRANSIT,GOLDEN GATE TRANSIT,,golden_gate_transit,
Golden Gate Transit (bus)_10,Golden Gate Transit (bus),golden_gate_transit_GG10,golden_gate_transit,
Golden Gate Transit (bus)_10,Golden Gate Transit (bus),golden_gate_transit_GG10NBX,golden_gate_transit,
Golden Gate Transit (bus)_10,Golden Gate Transit (bus),golden_gate_transit_GG10SBX,golden_gate_transit,
,,golden_gate_transit_GG15,golden_gate_transit,
Golden Gate Transit (bus)_101,Golden Gate Transit (bus),,golden_gate_transit,
Golden Gate Transit (bus)_101X,Golden Gate Transit (bus),,golden_gate_transit,
Golden Gate Transit (bus)_18,Golden Gate Transit (bus),golden_gate_transit_GG18,golden_gate_transit,
Golden Gate Transit (bus)_2,Golden Gate Transit (bus),golden_gate_transit_GG2,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG21,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG22,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG22A,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG23A,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG23B,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG23C,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG23D,golden_gate_transit,
Golden Gate Transit (bus)_24,Golden Gate Transit (bus),golden_gate_transit_GG24NBA,golden_gate_transit,MULTI
Golden Gate Transit (bus)_24,Golden Gate Transit (bus),golden_gate_transit_GG24NBB,golden_gate_transit,MULTI
Golden Gate Transit (bus)_24,Golden Gate Transit (bus),golden_gate_transit_GG24SBA,golden_gate_transit,MULTI
Golden Gate Transit (bus)_24,Golden Gate Transit (bus),golden_gate_transit_GG24SBB,golden_gate_transit,MULTI
,Golden Gate Transit (bus),golden_gate_transit_GG26,golden_gate_transit,
Golden Gate Transit (bus)_27,Golden Gate Transit (bus),golden_gate_transit_GG27,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG29,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG32,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG33,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG34,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG35,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG36,golden_gate_transit,
Golden Gate Transit (bus)_38,Golden Gate Transit (bus),golden_gate_transit_GG38,golden_gate_transit,
Golden Gate Transit (bus)_4,Golden Gate Transit (bus),golden_gate_transit_GG4,golden_gate_transit,
Golden Gate Transit (bus)_40,Golden Gate Transit (bus),golden_gate_transit_GG40,golden_gate_transit,
Golden Gate Transit (bus)_42,Golden Gate Transit (bus),golden_gate_transit_GG42,golden_gate_transit,
Golden Gate Transit (bus)_44,Golden Gate Transit (bus),golden_gate_transit_GG44,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG53,golden_gate_transit,
Golden Gate Transit (bus)_54,Golden Gate Transit (bus),golden_gate_transit_GG54,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG55,golden_gate_transit,
Golden Gate Transit (bus)_56,Golden Gate Transit (bus),golden_gate_transit_GG56,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG57,golden_gate_transit,
Golden Gate Transit (bus)_58,Golden Gate Transit (bus),golden_gate_transit_GG58,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG59,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG60,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG63,golden_gate_transit,
Golden Gate Transit (bus)_70,Golden Gate Transit (bus),golden_gate_transit_GG70,golden_gate_transit,MULTI
Golden Gate Transit (bus)_70,Golden Gate Transit (bus),golden_gate_transit_GG70NBX,golden_gate_transit,MULTI
Golden Gate Transit (bus)_70,Golden Gate Transit (bus),golden_gate_transit_GG70SBX,golden_gate_transit,MULTI
Golden Gate Transit (bus)_72,Golden Gate Transit (bus),golden_gate_transit_GG72,golden_gate_transit,MULTI
Golden Gate Transit (bus)_72,Golden Gate Transit (bus),golden_gate_transit_GG72NBA,golden_gate_transit,MULTI
Golden Gate Transit (bus)_72,Golden Gate Transit (bus),golden_gate_transit_GG72SBA,golden_gate_transit,MULTI
Golden Gate Transit (bus)_72,Golden Gate Transit (bus),golden_gate_transit_GG72SBB,golden_gate_transit,MULTI
Golden Gate Transit (bus)_72X,Golden Gate Transit (bus),golden_gate_transit_GG72X,golden_gate_transit,
Golden Gate Transit (bus)_74,Golden Gate Transit (bus),golden_gate_transit_GG74,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG75,golden_gate_transit,
Golden Gate Transit (bus)_76,Golden Gate Transit (bus),golden_gate_transit_GG76,golden_gate_transit,
Golden Gate Transit (bus)_8,Golden Gate Transit (bus),golden_gate_transit_GG8,golden_gate_transit,
Golden Gate Transit (bus)_80,Golden Gate Transit (bus),golden_gate_transit_GG80,golden_gate_transit,
,Golden Gate Transit (bus),golden_gate_transit_GG9,golden_gate_transit,
Golden Gate Transit (bus)_92,Golden Gate Transit (bus),,golden_gate_transit,
Golden Gate Transit (bus)_93,Golden Gate Transit (bus),golden_gate_transit_GG93,golden_gate_transit,
Golden Gate Transit (bus)_97,Golden Gate Transit (bus),golden_gate_transit_GG97,golden_gate_transit,
Golden Gate Transit (bus)_NA,Golden Gate Transit (bus),,golden_gate_transit,
Golden Gate Transit (ferry)_LARKSPUR TERMINAL TO SAN FRANCISCO TERMINAL,Golden Gate Transit (ferry),ferry_LARKS,ferry,
Golden Gate Transit (ferry)_SAN FRANCISCO TERMINAL TO LARKSPUR TERMINAL,Golden Gate Transit (ferry),ferry_LARKN,ferry,
Golden Gate Transit (ferry)_SAN FRANCISCO TERMINAL TO SAUSALITO TERMINAL,Golden Gate Transit (ferry),ferry_FBSAU,ferry,
Golden Gate Transit (ferry)_SAUSALITO TERMINAL TO SAN FRANCISCO TERMINAL,Golden Gate Transit (ferry),ferry_SAUFB,ferry,
LAVTA_1,LAVTA,lavta_W1A,lavta,MULTI
LAVTA_1,LAVTA,lavta_W1B,lavta,MULTI
LAVTA_10,LAVTA,lavta_W10,lavta,MULTI
LAVTA_10,LAVTA,lavta_W10A,lavta,MULTI
LAVTA_11,LAVTA,lavta_W11nb,lavta,MULTI
LAVTA_11,LAVTA,lavta_W11sb,lavta,MULTI
LAVTA_12,LAVTA,lavta_12,lavta,MULTI
LAVTA_12,LAVTA,lavta_12EBX,lavta,MULTI
LAVTA_12,LAVTA,lavta_12WBX,lavta,MULTI
LAVTA_14,LAVTA,lavta_W14,lavta,
LAVTA_15,LAVTA,lavta_W15nb,lavta,MULTI
LAVTA_16,LAVTA,lavta_W15sb,lavta,MULTI
,LAVTA,lavta_W18Aeb,lavta,
,LAVTA,lavta_W18Awb,lavta,
,LAVTA,lavta_W18Beb,lavta,
,LAVTA,lavta_W18Bwb,lavta,
LAVTA_2,LAVTA,,lavta,
LAVTA_20,LAVTA,lavta_W20X,lavta,MULTI
LAVTA_20,LAVTA,lavta_W20XR,lavta,MULTI
LAVTA_3,LAVTA,lavta_W3A,lavta,MULTI
LAVTA_3,LAVTA,lavta_W3P,lavta,MULTI
LAVTA_53,LAVTA,,lavta,
LAVTA_54,LAVTA,lavta_54,lavta,
LAVTA_70,LAVTA,lavta_70Wnt/,lavta,
LAVTA_8,LAVTA,lavta_W8,lavta,
LAVTA_9,LAVTA,,lavta,
LAVTA_NA,LAVTA,,lavta,
LAVTA_R,LAVTA,,lavta,
,LAVTA,lavta_Intel/,lavta,
,LAVTA,lavta_Lk/Sny/,lavta,
,LAVTA,lavta_W7,lavta,
MARIN TRANSIT,MARIN TRANSIT,,UNMODELED,
MODESTO TRANSIT,MODESTO TRANSIT,,EXTERNAL,
MUNI,MUNI,,sf_muni,
NAPA VINE,NAPA VINE,,vine,
Napa Vine_1,Napa Vine,vine_1Bn,vine,MULTI
Napa Vine_1,Napa Vine,vine_1Bs,vine,MULTI
Napa Vine_10,Napa Vine,vine_10nb,vine,MULTI
Napa Vine_10,Napa Vine,vine_10NVT,vine,MULTI
Napa Vine_10,Napa Vine,vine_10NVTN,vine,MULTI
Napa Vine_10,Napa Vine,vine_10NVTNA,vine,MULTI
Napa Vine_10,Napa Vine,vine_10NVTS,vine,MULTI
Napa Vine_10,Napa Vine,vine_10NVTSA,vine,MULTI
Napa Vine_10,Napa Vine,vine_10NVTSEXP,vine,MULTI
Napa Vine_10,Napa Vine,vine_10sb,vine,MULTI
Napa Vine_11,Napa Vine,,vine,
Napa Vine_2,Napa Vine,vine_2,vine,
Napa Vine_21,Napa Vine,,vine,
Napa Vine_25,Napa Vine,,vine,
Napa Vine_29,Napa Vine,,vine,
Napa Vine_3,Napa Vine,vine_3A,vine,MULTI
Napa Vine_3,Napa Vine,vine_3B,vine,MULTI
Napa Vine_4,Napa Vine,vine_4nb,vine,MULTI
Napa Vine_4,Napa Vine,vine_4sb,vine,MULTI
Napa Vine_5,Napa Vine,vine_5,vine,
Napa Vine_6,Napa Vine,vine_6,vine,
Napa Vine_7,Napa Vine,vine_7nb,vine,MULTI
Napa Vine_7,Napa Vine,vine_7sb,vine,MULTI
Napa Vine_8,Napa Vine,,vine,
,Napa Vine,vine_VVFEXP,vine,
OTHER,OTHER,,UNMODELED,
PETALUMA TRANSIT,PETALUMA TRANSIT,,petaluma,
PRIVATE SHUTTLE,PRIVATE SHUTTLE,,UNMODELED,
Petaluma_1,Petaluma,petaluma_1CheryVal,petaluma,
Petaluma_11,Petaluma,,petaluma,
Petaluma_1T,Petaluma,petaluma_1CheryVal,petaluma,
Petaluma_2,Petaluma,petaluma_2NorthMcD,petaluma,MULTI
Petaluma_2,Petaluma,petaluma_2SouthMcD,petaluma,MULTI
Petaluma_24,Petaluma,,petaluma,
Petaluma_3,Petaluma,petaluma_3Ely,petaluma,
Petaluma_33,Petaluma,,petaluma,
RIO-VISTA,RIO-VISTA,,EXTERNAL,
SAMTRANS,SAMTRANS,,samtrans,
SAN JOAQUIN TRANSIT,SAN JOAQUIN TRANSIT,,EXTERNAL,
SANTA ROSA CITY BUS,SANTA ROSA CITY BUS,,santa_rosa,
SF BAY FERRY,SF BAY FERRY,,ferry,
SF Bay Ferry_ALAMEDA TERMINAL TO PIER 41 TERMINAL,SF Bay Ferry,,ferry,
SF Bay Ferry_ALAMEDA TERMINAL TO S.F. FERRY BUILDING TERMINAL,SF Bay Ferry,ferry_OAKALAFB,ferry,
SF Bay Ferry_ALAMEDA TERMINAL TO SOUTH S.F. TERMINAL,SF Bay Ferry,ferry_OAKOP,ferry,
SF Bay Ferry_HARBOR BAY TERMINAL TO S.F. FERRY BUILDING TERMINAL,SF Bay Ferry,ferry_HBFB,ferry,
SF Bay Ferry_JACK LONDON SQUARE TERMINAL TO PIER 41 TERMINAL,SF Bay Ferry,,ferry,
SF Bay Ferry_JACK LONDON SQUARE TERMINAL TO S.F. FERRY BUILDING TERMINAL,SF Bay Ferry,ferry_OAKALAFB,ferry,
SF Bay Ferry_JACK LONDON SQUARE TERMINAL TO SOUTH S.F. TERMINAL,SF Bay Ferry,ferry_OAKOP,ferry,
SF Bay Ferry_PIER 41 TERMINAL TO ALAMEDA TERMINAL,SF Bay Ferry,,ferry,
SF Bay Ferry_PIER 41 TERMINAL TO JACK LONDON SQUARE TERMINAL,SF Bay Ferry,,ferry,
SF Bay Ferry_PIER 41 TERMINAL TO VALLEJO TERMINAL,SF Bay Ferry,,ferry,
SF Bay Ferry_S.F. FERRY BUILDING TERMINAL TO ALAMEDA TERMINAL,SF Bay Ferry,ferry_FBOAKALA,ferry,
SF Bay Ferry_S.F. FERRY BUILDING TERMINAL TO HARBOR BAY TERMINAL,SF Bay Ferry,ferry_FBHB,ferry,
SF Bay Ferry_S.F. FERRY BUILDING TERMINAL TO JACK LONDON SQUARE TERMINAL,SF Bay Ferry,ferry_FBOAKALA,ferry,
SF Bay Ferry_S.F. FERRY BUILDING TERMINAL TO VALLEJO TERMINAL,SF Bay Ferry,ferry_FBFWVAL,ferry,
SF Bay Ferry_VALLEJO TERMINAL TO PIER 41 TERMINAL,SF Bay Ferry,,ferry,
SF Bay Ferry_VALLEJO TERMINAL TO S.F. FERRY BUILDING TERMINAL,SF Bay Ferry,ferry_VALFB,ferry,
SOLTRANS,SOLTRANS,,soltrans,
SONOMA COUNTY TRANSIT,SONOMA COUNTY TRANSIT,,sonoma_county_transit,
STANFORD SHUTTLES,STANFORD SHUTTLES,,UNMODELED,
SamTrans_110,SamTrans,samtrans_110,samtrans,
,SamTrans,samtrans_110A,samtrans,
SamTrans_112,SamTrans,samtrans_112,samtrans,
SamTrans_118,SamTrans,,samtrans,
SamTrans_120,SamTrans,samtrans_120,samtrans,
SamTrans_121,SamTrans,samtrans_121,samtrans,
SamTrans_122,SamTrans,samtrans_122,samtrans,
SamTrans_123,SamTrans,samtrans_123A,samtrans,MULTI
SamTrans_123,SamTrans,samtrans_123B,samtrans,MULTI
SamTrans_130,SamTrans,samtrans_130,samtrans,
SamTrans_132,SamTrans,samtrans_132,samtrans,
SamTrans_133,SamTrans,samtrans_133,samtrans,
SamTrans_14,SamTrans,samtrans_14CCW,samtrans,MULTI
SamTrans_14,SamTrans,samtrans_14CW,samtrans,
SamTrans_140,SamTrans,samtrans_140,samtrans,
SamTrans_141,SamTrans,samtrans_141,samtrans,
SamTrans_16,SamTrans,samtrans_16A,samtrans,MULTI
SamTrans_16,SamTrans,samtrans_16B,samtrans,MULTI
SamTrans_16,SamTrans,samtrans_16C,samtrans,MULTI
SamTrans_16,SamTrans,samtrans_16D,samtrans,MULTI
SamTrans_16,SamTrans,samtrans_16E,samtrans,MULTI
SamTrans_17,SamTrans,samtrans_17,samtrans,
SamTrans_24,SamTrans,,samtrans,
SamTrans_250,SamTrans,samtrans_250E,samtrans,MULTI
,SamTrans,samtrans_250W,samtrans,MULTI
SamTrans_251,SamTrans,samtrans_251,samtrans,
SamTrans_260,SamTrans,samtrans_260,samtrans,
