trip_list_id_num,person_id,o_taz,d_taz,mode,purpose,departure_time,arrival_time,time_target,vot
21763,523559,336,2063,walk-transit-walk,other,6:43:00,6:43:00,departure,1
21764,523560,2018,2061,walk-transit-walk,other,12:18:00,12:18:00,departure,3.22
21765,523570,2069,2083,walk-transit-walk,other,18:30:00,18:30:00,departure,1
21766,523571,1900,1896,walk-transit-walk,other,10:32:00,10:32:00,departure,1
21767,523573,1889,1890,walk-transit-walk,other,14:01:00,14:01:00,departure,3.22
21768,523577,870,2073,walk-transit-walk,college,8:56:00,8:56:00,departure,1
21769,523578,663,2060,walk-transit-walk,work,7:12:00,7:12:00,departure,20.43
21770,523579,2050,2068,walk-transit-walk,other,18:26:00,18:26:00,departure,1
21771,523580,763,2068,walk-transit-walk,work,9:52:00,9:52:00,departure,16.83
21772,523590,2069,2063,walk-transit-walk,other,15:35:00,15:35:00,departure,1
21773,523591,2069,2061,walk-transit-walk,other,17:41:00,17:41:00,departure,1
21774,523594,2069,2060,walk-transit-walk,other,15:07:00,15:07:00,departure,1
21775,523598,2061,732,walk-transit-walk,other,17:07:00,17:07:00,departure,13.69
21776,523606,1203,2067,walk-transit-walk,other,,,departure,1
21777,523609,2061,2069,walk-transit-walk,high_school,8:56:00,8:56:00,departure,1
21778,523610,2063,2071,walk-transit-walk,work,5:40:00,5:40:00,departure,1
21779,523613,2069,2050,walk-transit-walk,other,11:36:00,11:36:00,departure,5.64
21780,523615,2069,2040,walk-transit-walk,work,16:24:00,16:24:00,departure,1
21781,523618,2067,2041,walk-transit-walk,work,16:17:00,16:17:00,departure,8.41
21782,523619,2069,2019,walk-transit-walk,other,16:27:00,16:27:00,departure,5.64
21783,523620,2067,277,walk-transit-walk,work,15:32:00,15:32:00,departure,14.42
21784,523624,2041,2050,walk-transit-walk,other,12:59:00,12:59:00,departure,1
21785,523627,2037,2013,walk-transit-walk,other,10:16:00,10:16:00,departure,11.27
21786,523628,2037,1979,walk-transit-walk,other,9:47:00,9:47:00,departure,1
21787,523629,2047,2051,walk-transit-walk,other,9:08:00,9:08:00,departure,1
21788,523630,2038,1979,walk-transit-walk,other,6:40:00,6:40:00,departure,1
21789,523631,1967,1926,walk-transit-walk,work,8:01:00,8:01:00,departure,4.81
21790,523632,2056,2024,walk-transit-walk,other,,,departure,1
21791,523634,1992,1961,walk-transit-walk,college,8:08:00,8:08:00,departure,1.61
21792,523635,2023,1979,walk-transit-walk,other,8:36:00,8:36:00,departure,1
21793,523638,1968,1978,walk-transit-walk,work,10:39:00,10:39:00,departure,14.42
21794,523640,2063,2072,walk-transit-walk,other,10:34:00,10:34:00,departure,1
21795,523645,2069,2073,walk-transit-walk,other,9:36:00,9:36:00,departure,5.64
21796,523646,2072,672,walk-transit-walk,college,11:27:00,11:27:00,departure,1
21797,523647,2072,2047,walk-transit-walk,college,10:34:00,10:34:00,departure,1
21798,523650,2051,1871,walk-transit-walk,other,9:40:00,9:40:00,departure,1
21799,523653,780,1938,walk-transit-walk,work,8:17:00,8:17:00,departure,30.05
21800,523657,942,2033,walk-transit-walk,work,8:57:00,8:57:00,departure,36.06
21801,523667,949,2033,walk-transit-walk,work,7:51:00,7:51:00,departure,16.83
21802,523668,948,2025,walk-transit-walk,work,7:27:00,7:27:00,departure,50
21803,523675,284,2038,walk-transit-walk,work,7:30:00,7:30:00,departure,1
21804,523681,2024,2008,walk-transit-walk,college,8:44:00,8:44:00,departure,3.22
21805,523686,1999,2014,walk-transit-walk,work,8:16:00,8:16:00,departure,15.02
21806,523693,2038,2019,walk-transit-walk,college,9:28:00,9:28:00,departure,6.84
21807,523694,2038,2019,walk-transit-walk,college,9:02:00,9:02:00,departure,6.71
21808,523696,2038,2019,walk-transit-walk,work,10:31:00,10:31:00,departure,20.43
21809,523709,2022,2038,walk-transit-walk,other,10:25:00,10:25:00,departure,13.69
21810,523710,2038,2019,walk-transit-walk,college,8:13:00,8:13:00,departure,1
21811,523719,843,1991,walk-transit-walk,work,7:59:00,7:59:00,departure,30.05
21812,523725,731,2019,walk-transit-walk,other,19:02:00,19:02:00,departure,1
21813,523726,1761,1777,walk-transit-walk,work,8:06:00,8:06:00,departure,7.51
21814,523727,1761,1776,walk-transit-walk,work,11:26:00,11:26:00,departure,21.03
21815,523730,1777,1796,walk-transit-walk,other,9:58:00,9:58:00,departure,1
21816,523737,1800,1776,walk-transit-walk,other,10:08:00,10:08:00,departure,1
21817,523738,1796,1777,walk-transit-walk,work,8:44:00,8:44:00,departure,4.81
21818,523752,2027,2011,walk-transit-walk,other,14:11:00,14:11:00,departure,1
21819,523756,1972,1939,walk-transit-walk,other,6:35:00,6:35:00,departure,1
21820,523758,2012,1969,walk-transit-walk,other,10:22:00,10:22:00,departure,1
21821,523759,1975,1917,walk-transit-walk,other,9:01:00,9:01:00,departure,1
21822,523762,1969,1974,walk-transit-walk,work,10:56:00,10:56:00,departure,10.22
21823,523763,1887,1971,walk-transit-walk,other,14:44:00,14:44:00,departure,1
21824,523764,1887,1970,walk-transit-walk,other,11:48:00,11:48:00,departure,1
21825,523766,1975,1976,walk-transit-walk,other,14:51:00,14:51:00,departure,1
21826,523769,1939,1997,walk-transit-walk,other,12:34:00,12:34:00,departure,1
21827,523772,1917,2019,walk-transit-walk,work_based,,,departure,9.66
21828,523774,1974,2018,walk-transit-walk,work,13:02:00,13:02:00,departure,8.41
21829,523775,1995,2021,walk-transit-walk,work,12:18:00,12:18:00,departure,1.2
21830,523777,1997,1974,walk-transit-walk,work,10:12:00,10:12:00,departure,14.42
21831,523780,1974,2021,walk-transit-walk,work,15:30:00,15:30:00,departure,5.11
21832,523785,1945,1838,walk-transit-walk,other,9:03:00,9:03:00,departure,1
21833,523788,1945,1979,walk-transit-walk,other,8:03:00,8:03:00,departure,1
21834,523789,1960,1942,walk-transit-walk,college,9:04:00,9:04:00,departure,3.22
21835,523790,1960,1971,walk-transit-walk,college,7:36:00,7:36:00,departure,1
21836,523794,2021,1988,walk-transit-walk,other,11:57:00,11:57:00,departure,1
21837,523795,2002,2018,walk-transit-walk,college,8:30:00,8:30:00,departure,4.83
21838,523797,1982,2018,walk-transit-walk,high_school,9:35:00,9:35:00,departure,1.88
21839,523801,2027,1941,walk-transit-walk,work,8:56:00,8:56:00,departure,4.21
21840,523802,1895,2011,walk-transit-walk,other,10:53:00,10:53:00,departure,5.64
21841,523809,1974,1970,walk-transit-walk,other,8:30:00,8:30:00,departure,1
21842,523811,1939,1971,walk-transit-walk,work,8:47:00,8:47:00,departure,20.03
21843,523812,1939,1967,walk-transit-walk,work,8:50:00,8:50:00,departure,21.03
21844,523816,1968,1968,walk-transit-walk,work,8:28:00,8:28:00,departure,4.09
21845,523818,1945,790,walk-transit-walk,work,8:33:00,8:33:00,departure,42.07
21846,523819,1942,1905,walk-transit-walk,work,9:44:00,9:44:00,departure,14.42
21847,523821,1984,1996,walk-transit-walk,grade_school,7:57:00,7:57:00,departure,1
21848,523826,2072,2067,walk-transit-walk,college,10:44:00,10:44:00,departure,1
21849,523836,2059,618,walk-transit-walk,other,16:57:00,16:57:00,departure,10.07
21850,523839,2062,330,walk-transit-walk,work,5:24:00,5:24:00,departure,20.03
21851,523841,2067,263,walk-transit-walk,work,8:36:00,8:36:00,departure,10.22
21852,523843,2060,2073,walk-transit-walk,work,6:43:00,6:43:00,departure,6.81
21853,523847,2072,2078,walk-transit-walk,college,10:41:00,10:41:00,departure,1
21854,523850,2078,2061,walk-transit-walk,high_school,7:02:00,7:02:00,departure,1
21855,523867,1355,1807,walk-transit-walk,work,5:52:00,5:52:00,departure,15.02
21856,523879,1758,1793,walk-transit-walk,work,8:20:00,8:20:00,departure,6.81
21857,523880,1757,1796,walk-transit-walk,work,8:53:00,8:53:00,departure,4.81
21858,523885,1793,1800,walk-transit-walk,high_school,7:47:00,7:47:00,departure,20.13
21859,523891,1763,1755,walk-transit-walk,college,9:31:00,9:31:00,departure,1
21860,523899,1784,1793,walk-transit-walk,work,10:15:00,10:15:00,departure,10.22
21861,523903,2043,2018,walk-transit-walk,high_school,6:57:00,6:57:00,departure,1
21862,523908,2049,2018,walk-transit-walk,college,7:14:00,7:14:00,departure,10.07
21863,523912,2039,2019,walk-transit-walk,college,8:59:00,8:59:00,departure,13.69
21864,523913,2018,2036,walk-transit-walk,work,8:23:00,8:23:00,departure,1
21865,523920,2027,2019,walk-transit-walk,college,8:52:00,8:52:00,departure,1
21866,523921,2021,2019,walk-transit-walk,college,8:23:00,8:23:00,departure,1
21867,523922,2022,2019,walk-transit-walk,college,9:02:00,9:02:00,departure,1
21868,523928,2033,2029,walk-transit-walk,work,14:31:00,14:31:00,departure,4.21
21869,523933,2018,2022,walk-transit-walk,work,9:59:00,9:59:00,departure,10.22
21870,523934,2019,2023,walk-transit-walk,college,10:15:00,10:15:00,departure,1
21871,523939,1967,1970,walk-transit-walk,other,18:43:00,18:43:00,departure,14.09
21872,523944,1942,1968,walk-transit-walk,work,9:12:00,9:12:00,departure,36.06
21873,523945,2002,1967,walk-transit-walk,other,19:11:00,19:11:00,departure,1
21874,523947,1968,1967,walk-transit-walk,other,18:02:00,18:02:00,departure,24.16
21875,523951,2041,2019,walk-transit-walk,college,10:41:00,10:41:00,departure,1
21876,523953,2041,2033,walk-transit-walk,other,8:04:00,8:04:00,departure,1
21877,523958,2043,2019,walk-transit-walk,work,9:50:00,9:50:00,departure,8.41
21878,523967,2080,2018,walk-transit-walk,college,8:16:00,8:16:00,departure,1
21879,523969,2025,2018,walk-transit-walk,work,10:50:00,10:50:00,departure,14.02
21880,523983,2060,2051,walk-transit-walk,other,9:44:00,9:44:00,departure,1
21881,523986,2060,236,walk-transit-walk,other,10:56:00,10:56:00,departure,1
21882,523991,2069,2051,walk-transit-walk,other,11:45:00,11:45:00,departure,1
21883,523992,2050,2065,walk-transit-walk,high_school,7:15:00,7:15:00,departure,1
21884,523993,2061,2069,walk-transit-walk,work,8:38:00,8:38:00,departure,8.41
21885,523995,2073,2055,walk-transit-walk,other,13:52:00,13:52:00,departure,1
21886,523996,2069,2072,walk-transit-walk,other,12:51:00,12:51:00,departure,1
21887,523998,2072,2060,walk-transit-walk,work,9:01:00,9:01:00,departure,1
21888,523999,2072,2063,walk-transit-walk,college,8:15:00,8:15:00,departure,1
21889,524000,2067,2063,walk-transit-walk,grade_school,12:29:00,12:29:00,departure,1
21890,524001,2059,2072,walk-transit-walk,college,8:18:00,8:18:00,departure,1
21891,524002,2060,533,walk-transit-walk,work,10:40:00,10:40:00,departure,8.41
21892,524005,2060,2072,walk-transit-walk,college,8:18:00,8:18:00,departure,1
21893,524007,2060,2068,walk-transit-walk,work,9:13:00,9:13:00,departure,2.4
21894,524012,2061,2068,walk-transit-walk,grade_school,8:17:00,8:17:00,departure,1
21895,524013,2068,2066,walk-transit-walk,high_school,8:21:00,8:21:00,departure,1
21896,524014,2068,2069,walk-transit-walk,other,8:42:00,8:42:00,departure,1
21897,524017,2072,2068,walk-transit-walk,college,12:54:00,12:54:00,departure,1
21898,524018,2072,2059,walk-transit-walk,college,7:29:00,7:29:00,departure,1
21899,524019,2072,2068,walk-transit-walk,other,9:02:00,9:02:00,departure,1
21900,524020,2067,2047,walk-transit-walk,other,9:25:00,9:25:00,departure,1
21901,524021,2068,2066,walk-transit-walk,other,12:16:00,12:16:00,departure,1
21902,524022,2068,2058,walk-transit-walk,other,9:38:00,9:38:00,departure,1
21903,524024,2068,2060,walk-transit-walk,other,9:00:00,9:00:00,departure,1
21904,524027,2063,2050,walk-transit-walk,high_school,7:25:00,7:25:00,departure,1
21905,524029,2011,2058,walk-transit-walk,work,11:15:00,11:15:00,departure,8.41
21906,524035,2058,2061,walk-transit-walk,high_school,7:20:00,7:20:00,departure,1
21907,524036,2060,751,walk-transit-walk,work,12:33:00,12:33:00,departure,20.43
21908,524039,2057,2069,walk-transit-walk,work,8:55:00,8:55:00,departure,8.41
21909,524040,2060,2067,walk-transit-walk,other,6:24:00,6:24:00,departure,1
21910,524043,2068,2060,walk-transit-walk,other,10:40:00,10:40:00,departure,1
21911,524045,2069,2013,walk-transit-walk,other,9:10:00,9:10:00,departure,1
21912,524054,2060,2060,walk-transit-walk,work,9:12:00,9:12:00,departure,15.02
21913,524056,2060,2069,walk-transit-walk,work,5:33:00,5:33:00,departure,2.4
21914,524057,2060,2069,walk-transit-walk,other,11:01:00,11:01:00,departure,3.22
21915,524058,2061,2066,walk-transit-walk,other,9:43:00,9:43:00,departure,5.64
21916,524063,2063,2068,walk-transit-walk,other,10:58:00,10:58:00,departure,1
21917,524066,2067,2069,walk-transit-walk,other,11:38:00,11:38:00,departure,3.22
21918,524068,2073,2066,walk-transit-walk,work,17:59:00,17:59:00,departure,14.42
21919,524069,2073,2069,walk-transit-walk,work,10:50:00,10:50:00,departure,8.41
21920,524070,2072,2060,walk-transit-walk,college,15:55:00,15:55:00,departure,1
21921,524081,2051,2060,walk-transit-walk,other,8:35:00,8:35:00,departure,1
21922,524085,2058,2061,walk-transit-walk,other,13:38:00,13:38:00,departure,1
21923,524086,2060,2061,walk-transit-walk,other,,,departure,1
21924,524096,2063,2069,walk-transit-walk,work,12:54:00,12:54:00,departure,20.03
21925,524101,2072,2063,walk-transit-walk,college,8:55:00,8:55:00,departure,1
21926,524120,1793,942,walk-transit-walk,work,6:12:00,6:12:00,departure,30.05
21927,524137,1348,1801,walk-transit-walk,work,8:52:00,8:52:00,departure,50
21928,524153,2072,2073,walk-transit-walk,other,,,departure,3.22
21929,524154,2067,2069,walk-transit-walk,work,5:45:00,5:45:00,departure,4.81
21930,524155,2069,2064,walk-transit-walk,other,10:12:00,10:12:00,departure,1
21931,524160,2061,2058,walk-transit-walk,other,8:30:00,8:30:00,departure,1
21932,524165,684,2069,walk-transit-walk,other,9:07:00,9:07:00,departure,1
21933,524166,572,2060,walk-transit-walk,work,5:41:00,5:41:00,departure,5.61
21934,524167,1993,2059,walk-transit-walk,grade_school,6:47:00,6:47:00,departure,1.61
21935,524175,2068,2069,walk-transit-walk,other,,,departure,1
21936,524177,2061,2066,walk-transit-walk,high_school,7:10:00,7:10:00,departure,1
21937,524189,2073,2072,walk-transit-walk,other,11:12:00,11:12:00,departure,1
21938,524191,2072,2051,walk-transit-walk,other,8:38:00,8:38:00,departure,1
21939,524193,2068,2063,walk-transit-walk,other,10:25:00,10:25:00,departure,1
21940,524226,1900,1332,walk-transit-walk,work,9:20:00,9:20:00,departure,10.22
21941,524236,1354,1336,walk-transit-walk,work,8:06:00,8:06:00,departure,14.42
21942,524240,1355,1331,walk-transit-walk,work,5:46:00,5:46:00,departure,42.07
21943,524243,1487,1882,walk-transit-walk,grade_school,16:38:00,16:38:00,departure,3.22
21944,524247,1340,1801,walk-transit-walk,work,6:57:00,6:57:00,departure,15.02
21945,524251,2018,2039,walk-transit-walk,college,8:32:00,8:32:00,departure,1
21946,524255,2041,2031,walk-transit-walk,work,9:04:00,9:04:00,departure,1
21947,524263,2027,1979,walk-transit-walk,other,13:47:00,13:47:00,departure,1
21948,524267,2019,2027,walk-transit-walk,college,8:58:00,8:58:00,departure,1
21949,524269,2041,2009,walk-transit-walk,other,12:31:00,12:31:00,departure,1
21950,524271,1945,2043,walk-transit-walk,other,9:04:00,9:04:00,departure,1
21951,524282,2033,2027,walk-transit-walk,other,12:47:00,12:47:00,departure,20.13
21952,524283,2011,2027,walk-transit-walk,other,15:24:00,15:24:00,departure,1
21953,524284,2018,2025,walk-transit-walk,work,8:21:00,8:21:00,departure,50
21954,524286,2025,1871,walk-transit-walk,other,9:56:00,9:56:00,departure,1
21955,524290,1791,1777,walk-transit-walk,work,8:00:00,8:00:00,departure,14.42
21956,524297,1776,1752,walk-transit-walk,college,8:43:00,8:43:00,departure,1
21957,524298,1991,855,walk-transit-walk,other,13:46:00,13:46:00,departure,2.42
21958,524318,1774,1355,walk-transit-walk,work,7:24:00,7:24:00,departure,30.05
21959,524326,2049,2023,walk-transit-walk,other,10:07:00,10:07:00,departure,1
21960,524328,2050,2061,walk-transit-walk,high_school,8:18:00,8:18:00,departure,1
21961,524332,2062,2089,walk-transit-walk,work,11:56:00,11:56:00,departure,4.21
21962,524334,2061,2013,walk-transit-walk,other,9:04:00,9:04:00,departure,1
21963,524341,2012,1991,walk-transit-walk,other,7:04:00,7:04:00,departure,3.22
21964,524343,1993,1967,walk-transit-walk,work,9:21:00,9:21:00,departure,1
21965,524344,1968,1970,walk-transit-walk,other,7:34:00,7:34:00,departure,1
21966,524345,1968,1971,walk-transit-walk,other,8:01:00,8:01:00,departure,5.64
21967,524352,1871,1816,walk-transit-walk,work,5:15:00,5:15:00,departure,4.21
21968,524355,1815,1778,walk-transit-walk,work,5:52:00,5:52:00,departure,6.81
21969,524372,1895,1899,walk-transit-walk,other,17:36:00,17:36:00,departure,1
21970,524374,1865,1902,walk-transit-walk,grade_school,6:16:00,6:16:00,departure,1
21971,524375,1890,1876,walk-transit-walk,other,11:27:00,11:27:00,departure,6.84
21972,524437,1762,1767,walk-transit-walk,other,13:42:00,13:42:00,departure,1
21973,524444,1946,1890,walk-transit-walk,college,7:27:00,7:27:00,departure,1
21974,524449,1950,1971,walk-transit-walk,work,6:45:00,6:45:00,departure,30.05
21975,524451,1949,764,walk-transit-walk,work,8:10:00,8:10:00,departure,50
21976,524455,1950,690,walk-transit-walk,work,6:41:00,6:41:00,departure,1
21977,524463,1956,789,walk-transit-walk,work,7:11:00,7:11:00,departure,30.05
21978,524472,1959,945,walk-transit-walk,work,7:56:00,7:56:00,departure,30.05
21979,524475,1959,780,walk-transit-walk,work,7:02:00,7:02:00,departure,42.07
21980,524484,1856,1867,walk-transit-walk,other,6:50:00,6:50:00,departure,1
21981,524485,1845,1873,walk-transit-walk,other,8:49:00,8:49:00,departure,1
21982,524490,1860,1860,walk-transit-walk,other,10:35:00,10:35:00,departure,1
21983,524491,1860,1862,walk-transit-walk,other,8:31:00,8:31:00,departure,1
21984,524498,1835,1809,walk-transit-walk,other,10:36:00,10:36:00,departure,1
21985,524500,1865,1895,walk-transit-walk,other,9:40:00,9:40:00,departure,1
21986,524505,2064,2050,walk-transit-walk,other,7:39:00,7:39:00,departure,1
21987,524506,2014,2058,walk-transit-walk,other,13:59:00,13:59:00,departure,1
21988,524507,2014,2050,walk-transit-walk,other,14:06:00,14:06:00,departure,1
21989,524512,1816,780,walk-transit-walk,work,5:39:00,5:39:00,departure,42.07
21990,524517,1835,780,walk-transit-walk,work,6:53:00,6:53:00,departure,15.02
21991,524518,1835,731,walk-transit-walk,work,6:45:00,6:45:00,departure,30.05
21992,524519,1834,827,walk-transit-walk,work,6:58:00,6:58:00,departure,1
21993,524527,1949,942,walk-transit-walk,work,7:04:00,7:04:00,departure,30.05
21994,524528,1954,648,walk-transit-walk,work,7:08:00,7:08:00,departure,30.05
21995,524530,1952,773,walk-transit-walk,work,7:53:00,7:53:00,departure,42.07
21996,524534,1953,957,walk-transit-walk,work,7:45:00,7:45:00,departure,8.41
21997,524538,1953,741,walk-transit-walk,work,7:51:00,7:51:00,departure,16.83
21998,524542,1949,942,walk-transit-walk,work,7:33:00,7:33:00,departure,30.05
21999,524544,1972,952,walk-transit-walk,work,8:15:00,8:15:00,departure,30.05
22000,524551,942,2008,walk-transit-walk,other,17:00:00,17:00:00,departure,1
22001,524554,1991,2018,walk-transit-walk,college,7:51:00,7:51:00,departure,1
22002,524556,1991,2018,walk-transit-walk,college,7:46:00,7:46:00,departure,1
22003,524558,2011,2019,walk-transit-walk,college,8:01:00,8:01:00,departure,1
22004,524560,1977,2007,walk-transit-walk,college,8:44:00,8:44:00,departure,1
22005,524561,2018,2007,walk-transit-walk,college,8:29:00,8:29:00,departure,1
22006,524563,2021,731,walk-transit-walk,other,11:10:00,11:10:00,departure,1
22007,524566,2028,781,walk-transit-walk,work,8:20:00,8:20:00,departure,8.41
22008,524568,2019,2002,walk-transit-walk,work,7:57:00,7:57:00,departure,1
22009,524574,1992,239,walk-transit-walk,work_based,13:44:00,13:44:00,departure,5.64
22010,524575,1973,1991,walk-transit-walk,work,9:32:00,9:32:00,departure,8.41
22011,524581,1777,1784,walk-transit-walk,work,12:35:00,12:35:00,departure,14.42
22012,524597,740,1942,walk-transit-walk,work,6:43:00,6:43:00,departure,36.06
22013,524598,632,1945,walk-transit-walk,work,3:45:00,3:45:00,departure,15.02
22014,524606,1861,731,walk-transit-walk,work,7:28:00,7:28:00,departure,15.02
22015,524624,368,1991,walk-transit-walk,work,14:53:00,14:53:00,departure,4.21
22016,524627,1838,1828,walk-transit-walk,grade_school,7:03:00,7:03:00,departure,1
22017,524634,1807,565,walk-transit-walk,work,8:13:00,8:13:00,departure,2.4
22018,524639,1898,1829,walk-transit-walk,work_based,9:34:00,9:34:00,departure,1
22019,524646,1971,1900,walk-transit-walk,other,12:28:00,12:28:00,departure,10.07
22020,524651,1839,1813,walk-transit-walk,high_school,6:55:00,6:55:00,departure,1
22021,524661,1855,1812,walk-transit-walk,work,6:09:00,6:09:00,departure,1
22022,524662,1841,1812,walk-transit-walk,college,7:42:00,7:42:00,departure,6.84
22023,524665,1842,1806,walk-transit-walk,high_school,7:57:00,7:57:00,departure,8.05
22024,524666,1904,1811,walk-transit-walk,college,6:15:00,6:15:00,departure,1
22025,524674,434,1811,walk-transit-walk,work,6:53:00,6:53:00,departure,20.43
22026,524677,1946,1903,walk-transit-walk,college,8:10:00,8:10:00,departure,1
22027,524678,1903,1971,walk-transit-walk,work,11:46:00,11:46:00,departure,2.8
22028,524688,751,1971,walk-transit-walk,work,15:46:00,15:46:00,departure,14.42
22029,524689,545,1943,walk-transit-walk,work_based,8:47:00,8:47:00,departure,20.13
22030,524693,1999,1904,walk-transit-walk,work,6:35:00,6:35:00,departure,4.81
22031,524696,1967,1878,walk-transit-walk,other,7:05:00,7:05:00,departure,1
22032,524697,1946,1942,walk-transit-walk,college,7:48:00,7:48:00,departure,1
22033,524699,1968,1921,walk-transit-walk,work,7:19:00,7:19:00,departure,20.43
22034,524701,2019,1909,walk-transit-walk,college,11:51:00,11:51:00,departure,1.61
22035,524702,1921,1943,walk-transit-walk,high_school,7:47:00,7:47:00,departure,1
22036,524703,1886,1943,walk-transit-walk,high_school,7:50:00,7:50:00,departure,1
22037,524704,1900,1993,walk-transit-walk,work,9:10:00,9:10:00,departure,7.21
22038,524705,1898,1943,walk-transit-walk,high_school,7:56:00,7:56:00,departure,1
22039,524712,1929,1943,walk-transit-walk,high_school,7:56:00,7:56:00,departure,1
22040,524713,1937,2072,walk-transit-walk,college,7:34:00,7:34:00,departure,1
22041,524714,1943,1971,walk-transit-walk,work,7:46:00,7:46:00,departure,30.05
22042,524721,1984,281,walk-transit-walk,work,8:46:00,8:46:00,departure,14.42
22043,524728,2065,1976,walk-transit-walk,work,8:33:00,8:33:00,departure,10.22
22044,524729,2018,2059,walk-transit-walk,work,5:28:00,5:28:00,departure,1
22045,524732,690,2067,walk-transit-walk,work,7:42:00,7:42:00,departure,2.8
22046,524742,1773,780,walk-transit-walk,work,5:23:00,5:23:00,departure,20.43
22047,524744,1772,790,walk-transit-walk,work,6:03:00,6:03:00,departure,10.02
22048,524752,1839,1807,walk-transit-walk,work,8:00:00,8:00:00,departure,1
22049,524753,1848,1815,walk-transit-walk,work,5:59:00,5:59:00,departure,10.22
22050,524758,1968,1814,walk-transit-walk,other,0:12:00,0:12:00,departure,1
22051,524767,1818,1823,walk-transit-walk,high_school,6:47:00,6:47:00,departure,1
22052,524768,1968,1848,walk-transit-walk,work,8:47:00,8:47:00,departure,30.05
22053,524773,1807,1900,walk-transit-walk,other,19:33:00,19:33:00,departure,1
22054,524787,1943,1965,walk-transit-walk,work,7:04:00,7:04:00,departure,4.81
22055,524788,1942,1959,walk-transit-walk,work,8:20:00,8:20:00,departure,7.21
22056,524792,1934,1986,walk-transit-walk,work,17:19:00,17:19:00,departure,14.42
22057,524795,1968,1987,walk-transit-walk,work,8:29:00,8:29:00,departure,4.81
22058,524798,1968,1988,walk-transit-walk,other,14:24:00,14:24:00,departure,1
22059,524799,1983,1991,walk-transit-walk,other,14:35:00,14:35:00,departure,9.66
22060,524800,1983,1991,walk-transit-walk,work,15:47:00,15:47:00,departure,1.05
22061,524804,1988,2008,walk-transit-walk,college,11:27:00,11:27:00,departure,3.22
22062,524805,1988,2019,walk-transit-walk,college,11:38:00,11:38:00,departure,1
22063,524807,1996,2019,walk-transit-walk,college,,,departure,1
22064,524813,2018,2019,walk-transit-walk,college,9:33:00,9:33:00,departure,1.88
22065,524817,2008,2011,walk-transit-walk,college,7:08:00,7:08:00,departure,2.82
22066,524818,1996,2013,walk-transit-walk,other,10:45:00,10:45:00,departure,1
22067,524825,1977,620,walk-transit-walk,work,14:38:00,14:38:00,departure,20.03
22068,524827,2018,2019,walk-transit-walk,college,7:56:00,7:56:00,departure,1
22069,524829,2020,2019,walk-transit-walk,college,7:27:00,7:27:00,departure,1
22070,524834,743,1991,walk-transit-walk,other,16:15:00,16:15:00,departure,1
22071,524842,2019,2021,walk-transit-walk,college,12:45:00,12:45:00,departure,1
22072,524843,2019,1991,walk-transit-walk,college,9:16:00,9:16:00,departure,1
22073,524844,2008,2018,walk-transit-walk,other,18:15:00,18:15:00,departure,5.64
22074,524846,2019,2008,walk-transit-walk,work,9:05:00,9:05:00,departure,2.8
22075,524848,2019,2002,walk-transit-walk,college,9:17:00,9:17:00,departure,1
22076,524849,2018,2011,walk-transit-walk,work,7:57:00,7:57:00,departure,1.6
22077,524865,1954,773,walk-transit-walk,work,7:34:00,7:34:00,departure,50
22078,524867,1957,2041,walk-transit-walk,other,15:42:00,15:42:00,departure,14.09
22079,524870,1957,806,walk-transit-walk,work,7:35:00,7:35:00,departure,21.03
22080,524872,1954,731,walk-transit-walk,work,8:32:00,8:32:00,departure,10.02
22081,524875,1957,780,walk-transit-walk,work,7:08:00,7:08:00,departure,15.02
22082,524894,1922,1972,walk-transit-walk,work,5:23:00,5:23:00,departure,8.41
22083,524895,1901,1942,walk-transit-walk,work,4:54:00,4:54:00,departure,4.81
22084,524906,1861,730,walk-transit-walk,work,6:36:00,6:36:00,departure,14.02
22085,524907,1861,731,walk-transit-walk,work,7:45:00,7:45:00,departure,10.22
22086,524911,740,1858,walk-transit-walk,work,6:55:00,6:55:00,departure,21.03
22087,524923,1937,731,walk-transit-walk,work,7:37:00,7:37:00,departure,36.06
22088,524929,780,1956,walk-transit-walk,work,8:09:00,8:09:00,departure,30.05
22089,524937,805,1959,walk-transit-walk,work,8:53:00,8:53:00,departure,30.05
22090,524939,936,1963,walk-transit-walk,work,7:50:00,7:50:00,departure,50
22091,524942,942,1967,walk-transit-walk,work,7:54:00,7:54:00,departure,30.05
22092,524947,731,1956,walk-transit-walk,work,6:31:00,6:31:00,departure,50
22093,524948,763,1954,walk-transit-walk,work,8:25:00,8:25:00,departure,21.03
22094,524970,1355,1776,walk-transit-walk,work,6:22:00,6:22:00,departure,10.22
22095,524988,1355,1774,walk-transit-walk,work,7:13:00,7:13:00,departure,14.02
22096,525004,1996,1932,walk-transit-walk,other,,,departure,1
22097,525009,1992,1971,walk-transit-walk,work_based,7:45:00,7:45:00,departure,1.61
22098,525012,1946,1942,walk-transit-walk,college,7:55:00,7:55:00,departure,1
22099,525013,1946,1941,walk-transit-walk,college,10:06:00,10:06:00,departure,1
22100,525018,1940,1946,walk-transit-walk,college,16:26:00,16:26:00,departure,1
22101,525021,1968,1936,walk-transit-walk,work,8:03:00,8:03:00,departure,30.05
22102,525023,1948,1978,walk-transit-walk,other,10:05:00,10:05:00,departure,3.22
22103,525029,1767,1772,walk-transit-walk,college,7:15:00,7:15:00,departure,1
22104,525032,1767,1767,walk-transit-walk,work,12:34:00,12:34:00,departure,1
